No   the show is almost sold out , Lily   can you take part in our picnic this weekend ?
What should I bring ? , Nothing  Just wear comfortable clothes and good shoes for walking  We'll bring everything
You know what comedy I really like ? " Ace Ventura   Pet Detective  " I think Jim Carry is really funny , Oh yeah   that's one of my favorite flicks  I think Jim Carry is one of the funniest comedians ever
Well   ' Terminator ' is a really great action movie   and I like action movies because they're exciting , Isn't ' Terminator ' really violent ? I usually don't like gory movies because they gross me out
Can you take part in our picnic this Saturday ? , That would be fine  Where are you going ?
And don't forget your fishing tackle , Ok  I like fishing very much
Really ? Well the special effects might have been good in 1997   but when you watch it today they make the film seem really cheesy , Alright   maybe it's a little bit cheesy  But come on   isn't it fun to go to a cheap flick once in a while ?
Well  I saw it only once   but for the next two months when I talked to people   I pretended I was the Terminator , Will we drive to the seaside ?
All right  There will be three of us going so we will each pay a third , What other expenses will we have ?
I don't really like sci-fi movies because they're always really weird , I know ! I don't get them at all  But wait   isn't ' Terminator ' a sci-fi movie ?
Yes   I nearly didn't sleep last night , Did you hold a party or something else yesterday ?
The contestants are different  These girls perform in free styles , Do you have much time watching TV ?
If they could make beautiful ads   I could bear , What did you do over the weekend ?
It might not be possible to fix the problems that we've created for ourselves   but there are lots of things we can do to prevent more damages from happening , Like what ?
If you do have to drive   you should make sure that your car runs on unleaded petrol  Also   your home should use sources of renewable energy , How about recycling ? Does that actually help ?
I think that the issue of greatest concern is having enough sources of clean water for everyone , I had no idea you were such an environmentalist before !
Oh   I love him too  He not only sings well but also shows perseverance when he encounters difficulties in the contest , Yeah   he got booted after his initial performance in the audition   but he did not give up  He then tried at another two auditions
Before he made the top three   I was so nervous  I just fear that he might be knocked out , Yeah   there're so many excellent candidates out there  Who knows which one will make it to the final ?
And the host announced that he won it all ! , The air quality in this city is horrendous  The pollution levels are so high that we are not supposed to go outside with a face mask again !
As much as I love this city   I think I'm going to find a greener city to live in  Living in a polluted city like this just can't be good for my health , I know what you mean  However   there are so few places left that have not been affected by global warming  If it's not the pollution   then it's the natural disasters   deforestation   or the greenhouse effect
I see   so it's similar to global warming ? , They're related to one another   yes
People always seem to make jokes as a way to deal with unfortunate situations , I think if everyone pitches in   the world will be a better place
Hi B  How are you ? , Good
No problem  I wanted to remind you that my friend is getting married next week  You're still coming to the wedding with me   right ? , Oh   is that next week ?
That's good  I want to invite Megan also  Next time you see her   can you tell her for me , Sure  Does she know your friend ?
Yes  I'll pick you up first   and then we'll go get Megan , I think the biggest environment problem in my country is air pollution
The problem is now on a truly global scale  I don't believe that any single country can do anything about it , I think you're right  There needs to be an international response to this problem ?
I need to be in the city centre this afternoon so I will be coming straight from there , Ok  Take the Underground ( the Circle line ) to High Street Kensington  Make sure you take the High Street Kensington exit
Hold on   I am looking at the map now  Ok   I can see Horntown Road  Do I go straight at the intersection ? , No   you need to turn left into Philimore Was and take the next right
Good   I can see the library on the map , Ok   we live in the third building on your left  Will we see you around 7 pm ?
I'm still a student , What school do you go to ?
I'm studying English   math   and history  My major is English , How long have you been studying English ?
Yeah   I started to learn English when I was in high school , No wonder your English is so good
Yes   but I still don't have many friends here yet , I'm having a party tonight at my apartment  You should come
Hi   John   I am trying to find a carpenter , Why ?
So I can have a special place to hang out with friends   and also do some barbecuing on weekends , That sounds cool  Do you mind if I recommend myself for the job ?
